uid,sid,rating
112,167,3.5
47,168,3.5
79,166,4.0
53,169,3.0
113,170,5.0
114,83,5.0
75,171,3.5
18,172,1.0
100,173,3.5
115,174,1.5
14,175,5.0
46,176,4.0
21,177,4.0
116,178,3.0
117,179,4.0
9,180,5.0
71,181,4.5
42,182,3.0
118,183,1.0
119,184,1.5
38,185,2.0
49,186,4.0
79,187,3.5
11,188,2.5
102,189,3.0
28,190,3.0
120,191,3.5
121,192,3.0
122,193,3.0
107,194,5.0
88,195,4.0
32,196,4.0
9,197,4.0
116,198,4.5
90,199,2.5
61,200,3.5
123,201,3.0
54,202,4.0
112,203,4.0
124,204,3.0
125,205,2.5
20,206,4.0
126,207,3.5
127,208,3.0
69,209,2.5
128,210,3.0
129,211,1.0
130,212,3.0
61,213,3.5
131,17,4.5
132,214,3.0
133,67,5.0
134,215,3.0
135,216,0.5
136,217,4.5
137,218,3.0
55,219,5.0
138,220,4.5
54,221,2.0
98,222,5.0
139,223,2.5
140,224,5.0
141,225,1.5
0,32,3.5
3,226,4.0
142,227,4.0
143,49,3.5
144,228,4.0
48,229,3.0
42,230,4.5
145,231,3.5
54,232,4.0
146,233,3.0
75,234,4.0
147,235,4.0
54,63,3.5
53,236,3.5
49,237,3.0
123,238,1.0
2,239,3.0
148,240,1.0
149,160,3.0
145,241,4.0
8,242,3.5
150,243,3.0
151,244,2.5
90,245,4.0
15,246,5.0
152,247,5.0
128,224,3.5
65,248,3.5
132,249,4.0
88,250,3.5
153,251,5.0
154,16,5.0
154,131,5.0
155,252,3.0
156,253,5.0
157,254,3.0
0,255,3.5
156,256,5.0
158,257,4.5
159,258,4.5
49,259,4.0
61,260,3.0
53,261,1.5
21,262,2.5
160,263,3.0
90,264,3.5
28,265,3.5
161,266,3.0
65,267,4.5
8,268,3.0
162,269,5.0
1,117,3.0
69,270,1.5
163,271,5.0
8,272,3.0
164,273,3.0
165,274,0.5
166,275,0.5
167,276,4.5
49,277,4.0
8,278,4.0
10,279,5.0
168,280,2.0
41,281,4.0
169,282,4.0
170,283,3.5
73,284,4.0
171,285,4.0
91,286,2.5
169,23,3.5
25,287,3.5
11,288,2.0
129,289,4.0
11,290,2.0
172,291,2.5
8,284,3.0
173,292,5.0
174,49,2.0
35,160,3.0
8,293,3.0
175,294,5.0
176,295,2.0
177,296,2.0
178,297,4.0
179,298,4.0
61,299,3.5
180,300,5.0
181,102,3.5
146,301,4.5
126,302,4.5
33,303,4.5
50,304,3.5
42,305,3.5
182,66,0.5
15,306,5.0
31,307,4.0
53,308,2.5
5,309,0.5
183,267,3.5
184,310,4.0
180,102,3.0
185,149,4.0
17,311,3.0
45,312,4.5
76,90,3.5
19,313,2.0
186,100,3.5
25,314,4.0
53,315,2.5
187,175,4.0
49,316,0.5
148,317,1.0
188,318,4.0
113,319,4.0
8,45,4.0
53,320,2.5
8,321,3.0
5,322,2.5
39,219,5.0
131,256,5.0
166,323,4.0
189,324,5.0
190,325,3.5
191,326,5.0
15,327,5.0
123,328,2.0
192,329,4.5
193,309,0.5
194,330,5.0
195,331,2.0
196,66,4.0
197,332,3.0
198,82,5.0
199,333,1.0
88,332,2.0
200,161,3.0
167,334,3.5
201,335,5.0
178,54,4.0
10,336,5.0
202,337,4.5
164,338,3.0
203,339,3.0
43,340,1.5
204,341,3.0
8,342,4.5
126,343,4.5
205,344,4.0
95,345,3.0
206,346,4.5
123,347,2.5
207,348,4.5
5,349,3.0
47,350,2.5
59,263,4.0
54,351,3.5
32,352,3.0
69,353,2.5
11,354,2.5
208,355,5.0
209,356,4.0
38,357,2.0
210,358,5.0
145,359,4.5
53,360,2.5
133,361,4.5
53,362,2.5
54,363,3.5
211,364,4.0
49,365,1.5
26,366,2.0
212,367,3.0
84,144,4.0
213,141,5.0
11,368,4.0
90,369,4.5
138,370,3.5
213,355,2.0
43,371,4.0
214,372,3.0
20,190,3.0
215,136,4.0
147,39,1.0
25,373,5.0
21,374,3.5
216,375,4.0
217,376,5.0
218,377,5.0
13,378,2.0
133,379,4.0
39,380,3.5
219,381,4.5
121,382,4.5
35,383,4.0
91,384,3.5
125,385,2.5
220,386,1.0
156,387,5.0
52,388,2.0
207,389,3.0
145,390,5.0
61,391,3.5
221,392,3.0
222,393,3.5
223,394,5.0
138,395,4.5
41,396,4.0
224,397,3.0
225,398,5.0
226,399,2.0
227,400,2.0
228,401,4.0
180,67,5.0
48,402,4.0
41,403,3.0
109,404,3.5
5,405,3.5
27,406,2.5
13,407,5.0
55,408,3.5
189,409,5.0
181,410,5.0
196,411,4.0
26,412,1.0
229,413,3.0
84,414,5.0
208,93,5.0
230,81,3.0
102,318,4.0
71,415,4.0
54,416,2.5
231,417,3.5
0,418,2.5
145,419,4.5
80,53,3.5
132,420,2.0
6,421,5.0
156,422,3.0
61,423,4.0
54,424,1.0
232,425,4.0
52,426,4.5
84,202,4.0
25,427,3.0
231,428,3.5
75,429,4.5
90,430,4.0
224,431,4.0
17,166,3.0
58,432,3.5
49,433,3.0
3,434,2.5
221,404,4.0
138,435,4.0
125,436,2.5
89,437,3.0
196,59,4.0
8,438,2.0
230,147,4.0
8,439,3.5
233,440,3.0
234,441,0.5
235,442,4.5
236,41,5.0
11,443,3.0
2,222,5.0
208,444,2.0
237,445,2.0
11,446,2.0
41,447,3.0
61,273,4.5
238,448,5.0
148,235,2.0
239,449,1.0
240,90,2.0
241,450,2.0
90,451,3.0
8,452,2.5
242,453,3.5
45,454,4.0
243,455,4.5
11,456,4.0
14,457,3.0
194,23,3.0
92,340,3.5
244,458,3.0
245,459,4.0
15,460,5.0
28,461,3.0
246,462,3.0
41,463,4.0
213,464,3.0
247,465,2.0
248,318,4.0
57,466,2.5
174,467,3.0
249,468,3.5
250,469,3.0
54,352,3.5
251,470,4.0
61,471,3.5
11,398,2.0
43,472,4.0
172,473,2.0
94,474,4.5
252,475,4.5
53,476,3.0
253,477,4.5
47,478,3.5
254,164,3.0
20,479,4.0
255,182,4.0
8,480,4.0
256,481,3.0
21,482,5.0
11,483,3.0
55,484,2.0
257,485,5.0
258,486,0.5
90,487,3.0
53,488,3.0
35,489,3.5
10,490,4.0
52,491,3.5
6,492,3.5
53,493,2.0
10,154,5.0
51,144,4.0
259,494,3.0
185,495,3.5
221,496,5.0
61,497,3.0
260,498,3.0
148,499,3.0
121,500,4.5
2,501,2.0
75,502,4.5
39,503,3.0
61,504,4.0
47,505,2.5
261,506,4.0
65,507,3.5
262,508,4.5
164,303,4.5
263,509,4.5
118,510,1.0
3,511,4.0
264,512,4.5
189,513,4.5
11,514,3.0
69,515,2.5
223,516,5.0
265,517,3.0
77,518,4.5
88,519,2.0
266,520,3.0
19,521,3.0
107,522,5.0
267,523,3.0
268,175,5.0
256,524,4.0
172,159,4.0
269,112,2.5
32,524,4.0
5,525,4.5
223,526,3.0
121,505,3.0
138,527,5.0
126,528,4.5
270,357,3.0
0,529,4.0
76,530,2.5
271,531,4.5
71,7,4.0
36,317,3.0
57,532,0.5
135,533,4.0
139,534,4.0
121,535,3.5
272,536,3.0
20,537,4.5
57,538,4.5
64,238,3.0
151,136,4.5
145,539,4.0
61,261,2.0
125,540,2.0
170,541,0.5
273,542,2.5
21,504,3.5
8,543,3.5
253,544,4.0
274,415,3.5
3,545,3.5
17,546,3.0
25,494,5.0
275,547,4.0
31,548,4.0
206,267,5.0
39,549,4.0
191,550,3.0
133,551,4.0
0,552,3.5
276,131,5.0
8,70,4.0
31,553,5.0
3,554,3.5
174,358,5.0
277,136,1.0
88,555,4.0
278,556,4.5
57,36,3.0
279,557,4.0
180,558,4.5
43,559,2.0
79,560,5.0
61,561,3.5
108,256,4.0
48,562,4.5
39,563,4.0
98,564,4.0
246,565,2.0
4,566,4.0
203,567,3.0
35,568,3.0
269,569,4.0
166,570,2.5
20,14,5.0
54,571,3.5
269,464,4.0
88,239,5.0
54,572,3.0
69,573,1.5
280,574,2.0
49,575,0.5
281,292,4.0
69,576,0.5
79,577,3.5
19,578,4.0
282,7,4.5
8,579,4.0
45,382,4.5
283,580,4.0
69,581,2.0
91,582,1.0
8,583,4.0
54,584,4.0
52,585,3.0
3,586,3.5
88,587,3.0
232,588,4.0
11,589,3.0
2,590,2.0
284,591,3.5
88,592,3.0
18,593,3.0
5,95,4.0
11,594,3.0
88,595,3.0
28,64,3.5
15,596,5.0
39,597,3.5
0,598,3.5
246,599,3.0
3,600,3.5
88,601,3.0
239,602,4.0
249,603,3.5
86,372,3.5
17,246,4.0
17,602,4.0
30,604,4.5
200,469,1.0
20,605,4.0
285,374,3.0
28,177,3.5
286,606,3.0
287,607,2.0
288,2,4.5
289,608,2.5
194,146,3.0
107,609,3.0
57,610,3.0
151,117,3.0
290,611,4.5
291,612,3.0
163,613,5.0
144,175,4.0
8,614,3.0
84,615,5.0
145,616,4.0
14,617,3.0
142,170,3.5
5,378,3.5
166,618,4.0
272,619,1.0
292,620,2.0
11,621,3.0
21,261,4.0
79,622,3.0
57,623,4.0
8,624,4.0
293,16,5.0
294,625,3.0
38,39,4.0
295,495,2.0
273,241,2.5
52,626,2.5
189,627,5.0
27,628,4.0
227,629,5.0
253,630,4.5
115,2,3.5
28,631,4.5
296,444,4.0
11,278,4.0
65,337,4.5
54,632,4.0
297,633,4.5
213,128,4.0
90,634,4.5
163,635,3.0
170,120,4.0
103,636,4.0
90,637,3.0
39,638,5.0
25,639,5.0
11,325,4.0
91,202,0.5
126,309,0.5
298,82,4.0
90,297,3.5
49,640,3.0
299,464,5.0
103,641,3.0
121,107,3.5
198,642,4.0
74,643,3.5
41,644,4.0
139,645,3.0
300,646,4.0
69,431,3.0
57,372,4.5
196,647,3.5
53,601,2.5
209,109,2.0
88,648,3.0
148,649,1.0
301,650,4.5
145,111,3.5
302,651,5.0
62,652,4.0
8,653,4.0
20,100,4.0
19,654,4.0
286,577,2.0
303,577,4.0
113,655,3.0
69,656,3.0
164,657,3.0
76,658,4.0
107,659,4.5
47,660,1.0
107,661,4.0
25,632,3.0
11,662,3.5
231,663,4.5
139,273,3.5
205,117,4.0
304,664,3.0
57,665,4.0
305,127,4.0
306,666,5.0
53,667,2.5
112,668,4.0
174,669,4.0
103,110,4.0
33,670,3.5
277,368,5.0
145,671,3.0
305,672,3.0
107,673,4.5
57,674,4.0
19,675,3.0
307,676,4.5
21,677,4.5
39,678,4.0
121,494,4.5
135,679,2.5
108,680,4.0
214,198,3.5
77,681,4.0
149,326,4.5
110,682,4.0
4,489,1.0
308,683,3.0
309,684,1.0
64,685,5.0
26,686,3.0
273,687,3.0
19,263,2.0
27,592,3.0
193,688,5.0
272,689,5.0
273,16,5.0
11,690,3.0
123,691,3.0
8,692,5.0
69,693,3.0
102,694,3.0
310,695,4.0
14,696,4.0
311,170,5.0
39,697,2.5
55,698,2.5
235,699,5.0
61,12,3.0
164,700,2.0
249,701,4.0
269,230,5.0
69,102,0.5
312,155,4.0
236,702,4.0
41,703,3.0
8,704,3.0
53,705,3.0
4,706,5.0
54,707,4.0
37,83,4.0
53,708,2.5
313,709,4.0
314,710,4.0
53,711,1.5
98,712,5.0
106,332,2.0
135,713,5.0
123,714,3.5
304,715,3.0
27,716,5.0
145,144,4.0
200,717,1.0
141,718,2.5
3,719,4.5
231,639,3.0
315,612,3.0
43,673,2.0
102,720,4.0
76,721,4.0
2,722,3.0
196,649,2.5
49,723,1.0
194,568,5.0
283,724,1.5
21,484,4.0
316,725,3.0
56,726,1.5
317,95,5.0
156,95,4.0
8,727,3.0
118,728,2.0
266,729,5.0
56,730,4.5
185,731,4.0
318,732,3.0
156,733,5.0
90,734,3.0
107,735,3.5
180,736,3.0
94,737,4.0
319,738,3.0
139,739,5.0
320,71,5.0
100,740,3.0
14,23,5.0
19,741,3.0
54,742,3.0
123,318,2.5
294,743,3.0
321,376,2.5
269,744,4.0
132,745,5.0
322,746,2.0
69,458,4.0
164,214,3.0
88,747,5.0
92,16,3.5
323,748,4.0
81,749,5.0
323,750,1.0
121,751,3.0
90,752,3.5
194,465,1.0
52,422,2.5
171,303,4.0
302,753,5.0
59,754,3.0
324,74,3.5
31,755,5.0
13,613,2.0
189,756,4.5
6,757,5.0
134,758,3.5
202,227,4.5
12,759,4.0
17,125,2.0
172,760,3.5
27,761,4.5
47,74,4.5
325,762,4.0
62,546,2.0
37,638,1.0
21,296,3.5
17,763,2.0
91,764,3.0
326,765,3.0
231,707,3.0
28,766,3.5
327,82,2.0
61,291,3.5
328,767,3.0
138,768,4.5
213,769,4.0
269,770,4.0
176,771,3.0
329,772,4.5
45,303,5.0
53,773,2.0
5,55,3.5
123,687,2.5
213,774,2.0
330,775,5.0
331,776,0.5
121,777,3.5
332,263,3.0
333,664,3.0
73,778,3.5
231,779,3.0
334,780,5.0
167,353,3.0
38,781,3.0
25,63,3.5
224,782,4.0
32,783,4.0
42,784,3.0
148,785,3.0
3,786,3.5
269,251,3.5
148,787,2.0
206,608,4.0
166,788,5.0
266,789,4.0
19,790,4.0
52,485,2.5
8,791,2.0
76,456,5.0
61,792,3.5
49,793,3.0
335,794,3.0
109,182,2.5
336,795,2.0
2,161,4.0
81,796,1.0
145,797,4.0
65,319,4.0
65,145,4.0
330,798,4.0
98,509,4.0
178,799,4.5
11,800,2.5
52,801,4.0
170,802,3.5
53,803,4.0
3,438,2.5
49,59,3.5
8,804,4.0
13,150,4.0
47,161,3.5
57,805,5.0
11,806,2.5
54,733,2.0
53,340,3.0
337,807,3.0
6,808,5.0
115,100,4.0
185,68,4.0
45,196,5.0
61,147,3.5
206,809,4.5
113,810,5.0
130,811,3.5
18,163,4.0
35,812,2.0
338,355,4.0
339,813,5.0
154,54,5.0
340,814,5.0
266,815,3.0
166,816,3.5
288,817,5.0
61,666,1.0
179,818,1.0
53,819,3.5
112,813,3.0
167,597,3.5
89,508,5.0
163,820,4.0
341,795,3.0
132,821,3.0
231,569,4.5
342,822,4.0
41,823,2.5
25,824,4.0
3,825,4.0
55,100,3.5
6,826,2.0
343,198,1.5
156,827,4.0
185,601,3.5
54,828,3.5
294,88,3.0
344,829,3.0
27,830,4.0
252,831,3.0
107,832,3.5
66,32,2.5
306,445,5.0
270,24,3.0
42,833,4.5
28,834,4.0
345,835,5.0
240,528,5.0
28,836,3.0
103,336,4.0
58,837,3.0
189,16,5.0
30,838,2.0
8,839,4.0
25,840,3.0
274,841,3.5
346,24,3.0
229,842,3.0
255,843,3.0
238,41,5.0
90,844,4.0
188,585,4.0
272,845,3.5
0,846,3.0
90,847,4.0
347,607,4.0
88,848,3.0
30,549,4.0
54,849,3.5
236,850,4.0
45,851,4.5
54,852,3.0
269,408,3.5
348,688,5.0
349,853,5.0
350,835,4.0
8,854,4.0
266,524,4.0
69,855,1.0
132,431,3.0
114,856,4.0
13,128,5.0
351,857,3.5
61,858,3.0
71,859,4.0
41,860,2.0
285,861,5.0
245,862,4.0
41,863,3.5
66,864,5.0
47,865,3.0
205,215,5.0
65,866,4.0
2,867,4.0
20,868,2.5
352,170,5.0
93,121,4.0
39,763,4.5
60,23,5.0
8,869,4.0
36,870,3.0
243,871,3.0
3,858,1.5
53,872,3.0
145,873,3.0
145,682,3.0
35,269,4.5
224,874,4.0
353,875,3.5
132,12,4.0
213,67,5.0
240,400,1.0
108,876,2.0
20,877,5.0
42,878,4.0
266,132,3.0
88,733,3.0
8,879,4.0
19,880,3.0
145,307,4.0
52,822,3.5
107,340,1.5
354,475,4.0
27,881,4.5
39,882,3.5
355,53,3.0
222,137,3.5
193,883,4.5
323,884,1.0
55,885,2.0
176,14,4.0
53,886,2.5
180,887,4.0
49,888,4.5
150,682,2.0
41,889,4.5
209,890,2.0
153,371,5.0
41,891,1.0
213,615,3.0
58,369,3.0
238,263,4.5
182,875,5.0
209,892,2.5
8,893,3.0
0,894,4.0
280,732,5.0
5,895,3.5
139,896,2.0
49,135,1.0
88,897,4.0
356,517,3.0
221,898,5.0
252,159,3.0
71,899,4.5
25,251,3.0
50,900,3.0
25,901,4.0
76,902,4.0
41,903,3.5
357,904,3.0
56,905,2.0
125,906,5.0
8,322,2.0
19,907,5.0
92,839,4.0
249,214,2.5
49,908,1.0
53,67,4.0
88,909,2.0
155,369,4.5
188,247,4.5
53,910,1.5
358,911,4.0
54,912,2.0
139,913,4.0
66,914,4.5
325,915,2.0
237,916,3.0
359,517,3.0
123,222,3.5
88,917,2.0
288,918,4.0
27,919,3.0
38,920,1.0
360,170,3.5
193,921,3.0
316,922,3.0
174,414,5.0
21,923,2.5
17,495,1.0
54,810,4.0
170,574,2.5
166,10,4.0
255,924,4.0
121,925,4.0
52,926,1.0
85,927,4.0
174,586,2.5
310,318,5.0
77,928,4.0
133,894,5.0
43,929,4.5
8,930,3.0
79,639,4.0
170,375,4.0
224,922,4.5
246,931,3.5
89,932,3.0
2,933,2.0
11,801,4.0
361,934,3.0
166,935,4.0
54,936,2.0
124,937,4.0
117,938,4.5
172,451,3.5
145,458,5.0
13,939,5.0
243,940,2.5
28,941,4.0
63,942,4.0
113,43,3.0
25,890,4.0
362,814,5.0
7,14,4.5
363,938,5.0
30,34,2.0
4,943,2.5
11,944,3.0
88,499,3.0
121,169,2.5
145,945,3.5
330,946,5.0
38,947,4.0
231,948,3.0
121,949,3.0
132,744,4.5
125,165,3.5
225,429,4.5
61,933,3.5
332,950,4.0
53,951,3.0
231,952,2.5
364,721,3.5
285,114,4.0
42,953,2.5
170,368,2.0
8,954,4.0
193,574,3.0
121,371,4.0
347,871,3.0
203,48,4.0
9,332,3.0
283,50,4.0
240,878,4.0
168,955,3.0
365,956,4.0
202,495,2.0
234,957,0.5
8,958,2.0
54,959,3.0
53,814,4.5
113,960,3.0
348,961,5.0
79,962,4.0
61,963,2.5
231,384,2.0
330,298,5.0
0,964,4.0
8,965,2.0
103,946,2.0
88,966,2.0
136,738,4.0
130,432,4.0
19,967,4.0
211,968,4.0
54,969,3.5
14,970,5.0
366,971,3.0
286,972,4.5
306,973,5.0
236,974,4.0
28,175,4.5
121,975,2.0
57,400,3.0
25,976,2.0
37,977,0.5
88,978,3.5
11,979,2.0
3,980,2.5
54,981,3.5
61,982,3.5
266,983,2.0
145,984,4.5
192,985,4.0
48,986,5.0
47,987,4.0
288,426,4.0
135,2,4.0
367,988,5.0
11,573,1.5
53,989,3.0
368,324,5.0
53,990,3.5
79,991,5.0
211,992,5.0
126,993,2.5
369,93,4.0
25,319,5.0
193,994,5.0
370,968,4.0
61,995,3.0
316,128,5.0
0,996,4.0
57,182,1.5
5,997,3.0
256,998,3.0
371,684,2.5
145,470,4.0
372,999,5.0
32,614,4.0
11,1000,3.0
136,1001,3.5
250,93,4.0
53,626,2.5
84,1002,5.0
30,898,4.0
175,137,5.0
214,813,4.0
6,615,2.5
93,1003,4.0
373,444,4.0
374,337,4.0
19,1004,3.0
61,1005,2.5
2,1006,4.0
90,513,4.0
375,1007,3.5
270,88,3.0
0,1008,3.5
213,1009,4.0
76,1010,3.5
88,83,4.5
135,1011,3.5
25,1012,5.0
376,323,2.0
53,1013,3.5
49,500,3.0
3,16,5.0
55,261,2.0
3,1014,3.5
128,1015,2.5
39,1016,3.5
377,1017,4.0
207,84,3.5
310,1018,4.0
166,1019,4.0
61,1020,4.0
167,1021,4.5
71,1022,3.0
47,893,2.5
123,1023,1.0
294,817,4.0
307,227,4.5
98,1024,3.0
310,1025,5.0
230,444,2.0
378,1026,5.0
103,1027,3.5
354,1028,3.5
49,913,4.0
379,712,3.5
44,784,4.5
121,88,3.0
42,1029,3.5
172,1030,2.0
19,1031,2.0
11,1032,3.5
249,346,3.5
225,331,4.0
380,333,3.0
54,1033,3.5
196,1034,3.5
138,1035,4.0
336,317,2.0
148,522,2.0
355,531,3.5
231,458,5.0
61,1036,3.5
381,1037,4.0
90,1038,4.0
177,1039,4.0
382,1040,2.0
38,251,3.0
90,1041,3.0
353,2,4.5
241,281,1.5
382,1042,1.5
54,1043,3.5
81,1044,3.0
49,1045,2.5
112,621,3.5
237,1046,3.0
2,1047,3.0
170,3,4.0
96,281,3.5
110,1048,4.0
239,1049,2.5
128,399,3.0
203,517,3.0
383,37,4.0
122,591,4.0
283,675,4.0
335,1050,3.0
194,1051,5.0
132,1052,2.5
309,1053,2.0
243,431,3.5
384,1054,4.5
188,1055,3.0
171,1056,3.5
166,307,4.0
305,1057,4.0
262,1058,4.5
385,175,5.0
17,1059,2.0
386,1060,4.0
332,1061,5.0
86,1062,4.0
213,147,4.0
69,1063,3.0
71,772,4.0
91,1064,1.0
156,1065,4.0
363,1017,3.0
387,327,5.0
31,913,4.0
177,1066,4.0
53,1067,2.5
69,887,3.5
57,1068,3.5
283,1069,3.0
208,574,3.0
6,1070,5.0
222,93,3.5
177,1071,4.0
41,230,2.5
221,659,5.0
177,1072,4.0
283,996,3.5
207,1073,4.0
38,1074,3.0
136,1075,4.0
388,1076,5.0
389,1077,4.0
88,186,2.0
237,1078,3.0
203,1079,3.0
390,546,4.0
61,1080,2.0
175,1081,4.0
47,333,1.0
17,1082,1.0
290,1083,4.5
391,1079,5.0
209,1084,2.5
54,1085,3.5
96,1086,5.0
179,1087,3.0
53,35,2.0
81,146,4.0
11,1088,3.0
173,1089,4.0
38,1000,2.0
61,1090,3.5
392,746,3.0
177,1091,3.0
393,1092,4.0
274,1093,3.0
31,1094,5.0
294,1095,2.0
269,1096,5.0
107,1097,5.0
11,1030,1.0
373,337,4.5
394,336,5.0
11,1098,2.0
39,1099,3.5
41,1100,2.5
332,1101,5.0
21,1102,4.5
1,631,4.5
203,638,4.0
395,1103,5.0
145,1104,4.0
208,638,5.0
172,1105,4.0
13,1106,5.0
283,1107,3.0
396,494,3.0
288,1108,4.5
26,1109,3.0
10,1110,2.5
196,1111,4.5
283,51,3.0
43,690,2.0
196,1112,2.0
145,1113,4.0
125,1114,2.0
376,1115,4.5
397,1116,3.0
57,982,3.0
56,1117,2.0
398,1118,2.5
269,418,2.5
41,1119,5.0
19,390,4.0
132,1084,5.0
399,1120,4.5
173,762,3.0
237,362,3.0
53,1121,3.0
305,1122,4.0
38,318,4.0
399,119,3.5
8,388,2.0
17,1123,3.0
319,875,4.0
326,469,3.0
400,1124,3.0
10,1125,5.0
15,768,5.0
132,1126,2.0
95,67,4.5
130,83,4.0
61,1127,4.0
48,1128,4.0
232,175,3.5
303,1129,1.0
346,1130,4.0
15,1013,5.0
208,968,5.0
61,1131,3.0
30,1001,4.5
8,347,2.5
401,1132,4.0
10,288,5.0
53,238,3.0
133,507,4.0
53,1133,2.0
27,1134,3.0
10,1135,5.0
138,798,3.5
49,623,2.0
53,1136,2.0
121,1137,2.0
226,693,1.0
46,724,4.0
10,1043,1.5
220,41,3.0
330,215,5.0
53,1138,2.5
75,1139,4.0
402,1046,3.0
403,1140,4.0
269,1141,2.0
171,491,4.0
404,175,4.5
405,74,2.0
148,1142,2.0
64,1143,4.0
275,1144,3.0
285,304,3.0
406,1145,3.0
407,378,5.0
52,1146,2.5
408,1147,4.0
2,1148,4.0
52,1149,0.5
51,732,2.0
378,547,4.0
321,1150,2.5
53,1151,3.0
65,1152,4.0
171,1153,4.0
121,1154,3.5
41,646,4.0
320,1155,3.5
76,13,3.5
269,1156,3.5
66,406,4.0
409,1157,3.0
53,1158,3.5
88,1159,1.0
39,14,4.5
49,1160,4.0
188,702,3.5
366,1161,3.5
307,1162,3.5
53,1163,2.5
224,117,4.0
339,1164,5.0
343,916,0.5
192,325,4.5
41,1165,2.5
410,1069,3.5
179,1166,2.0
145,1167,3.5
164,387,3.5
202,810,5.0
411,247,5.0
41,896,4.0
17,876,3.0
382,1168,4.0
161,49,2.5
348,788,5.0
201,1169,1.0
11,387,4.0
398,191,3.5
256,1078,5.0
69,1170,0.5
53,1171,3.0
71,574,4.0
245,1172,5.0
355,1005,3.0
273,1173,1.0
49,469,4.0
2,1174,4.0
64,874,4.5
171,925,4.0
269,1175,3.0
11,1176,0.5
213,789,4.0
166,1177,2.5
249,918,4.5
5,367,2.5
28,1178,4.5
412,1179,4.0
311,1180,5.0
61,1181,3.5
109,1006,4.0
52,786,5.0
221,918,5.0
97,712,4.0
196,624,4.0
2,196,5.0
295,1182,4.0
267,1183,5.0
413,1184,4.0
61,340,2.5
170,93,3.0
74,1185,4.0
8,1186,3.0
131,1187,2.5
300,1188,4.0
84,1189,5.0
142,355,2.5
4,807,3.5
241,296,4.0
10,1011,2.5
303,1190,2.5
125,62,4.5
202,12,4.0
190,1191,5.0
63,1192,3.0
175,648,3.0
311,327,2.0
19,1193,1.0
139,1131,1.5
50,1194,4.0
28,267,4.0
8,686,3.0
150,887,2.0
26,428,4.0
27,1195,3.0
177,1196,4.0
8,1197,3.0
393,506,4.5
181,219,3.5
377,1198,4.0
246,699,3.0
28,1199,3.5
5,1200,2.5
354,910,3.0
42,1201,1.5
269,1202,4.0
269,307,4.0
73,591,3.5
118,829,3.0
70,1203,3.0
366,378,4.0
11,1204,1.0
113,1137,5.0
79,1205,4.0
28,1206,3.5
88,1207,4.5
